Counter	Image	class label	Myr	Viewpoint	Delta PA	v_asym	s_asym	resids	lambda_r	epsilon	A	A_2	deltapos	deltapos2	nspax	re	meanvel	varvel	skewvel	kurtvel	meansig	varsig	skewsig	kurtsig	abskewvel	abskewsig	random
203	fg1_m13	1	2.83	5	50.87	0.04	0.03	10.46	0.33	0.65	14.48	11.54	0.3	0.48	638	12.84	-9.94	52.98	0.12	-1.01	125.48	12.77	0.41	-0.63	0.12	0.41	0.79
204	fg1_m13	1	2.83	6	45.26	0.04	0.02	7.43	0.32	0.63	2.17	6.14	0.3	0.48	658	12.93	-4.53	53.46	-0.18	-1.03	129.44	13.58	0.29	-0.33	0.18	0.29	-1.58
205	fg1_m13	1	2.92	0	80.05	0.06	0.02	9.48	0.22	0.34	19.35	18.4	0.3	0.48	368	8.24	-2.8	41.64	-0.15	-1.05	129.3	14.94	0.22	-1.02	0.15	0.22	0.64
206	fg1_m13	1	2.92	1	80.92	0.04	0.02	6.6	0.25	0.36	6.55	7.57	0.61	1.07	368	9.21	-6.97	44.28	-0.08	-1.19	132.78	16.21	0.15	-0.79	0.08	0.15	-0.76
207	fg1_m13	1	2.92	2	36.01	0.05	0.02	12.36	0.21	0.3	18.43	27.37	0.3	0.21	368	7.48	5.25	41.4	-0.03	-1.11	131.6	16.28	0.04	-0.74	0.03	0.04	-0.36
208	fg1_m13	1	2.92	3	39.34	0.03	0.02	8.16	0.27	0.45	2.78	5.11	0.43	0.88	368	9.37	-25.98	46.41	0.05	-1.05	137.01	14.8	0.31	-0.57	0.05	0.31	-0.8
209	fg1_m13	1	2.92	4	26.26	0.16	0.03	4.78	0.09	-0.12	62.55	48.37	0.3	1.07	368	7.0	-7.91	9.63	-0.32	0.0	108.71	12.73	0.15	-0.81	0.32	0.15	0.75
210	fg1_m13	1	2.92	5	50.82	0.04	0.02	9.84	0.34	0.67	14.51	24.11	0.0	0.21	655	13.77	2.69	49.5	-0.02	-1.05	123.51	10.96	0.69	0.2	0.02	0.69	-0.21
211	fg1_m13	1	2.92	6	45.48	0.03	0.02	7.62	0.32	0.63	2.26	5.33	0.0	0.48	669	11.79	-16.4	51.97	-0.07	-0.93	126.45	12.92	0.79	-0.07	0.07	0.79	-0.66
212	fg1_m13	1	3.02	0	78.1	0.05	0.02	9.59	0.25	0.33	6.27	9.42	0.3	0.77	368	8.92	-5.98	44.96	-0.04	-1.15	132.98	15.28	0.31	-0.43	0.04	0.31	-0.67
213	fg1_m13	1	3.02	2	36.72	0.04	0.03	8.27	0.24	0.33	4.61	6.39	0.43	0.48	368	8.2	-8.3	45.53	0.03	-1.07	132.98	16.09	0.32	-0.67	0.03	0.32	0.9
214	fg1_m13	1	3.02	5	51.87	0.03	0.02	10.44	0.34	0.64	13.38	18.41	0.3	0.64	645	13.22	-7.98	55.1	-0.05	-0.98	128.94	12.88	0.15	-0.73	0.05	0.15	0.88
215	fg1_m13	1	3.02	6	44.87	0.03	0.03	7.78	0.32	0.64	3.38	6.2	0.3	0.48	658	12.13	-3.71	55.36	-0.1	-0.94	130.9	15.22	-0.01	-0.16	0.1	0.01	0.16
216	fg1_m13	1	3.12	0	83.84	0.05	0.03	9.18	0.23	0.35	21.95	29.11	0.3	0.48	368	8.21	-1.64	45.52	-0.01	-1.09	129.67	17.13	0.04	-0.64	0.01	0.04	1.32
217	fg1_m13	1	3.12	1	83.58	0.03	0.02	10.05	0.25	0.39	7.03	12.59	0.3	0.48	368	7.62	-11.3	49.0	-0.01	-1.08	131.77	17.28	-0.13	-0.94	0.01	0.13	0.3
218	fg1_m13	1	3.12	2	35.47	0.03	0.02	6.95	0.23	0.34	4.76	6.5	0.3	0.48	368	7.69	-18.11	43.16	0.0	-1.2	132.19	15.77	0.51	-0.27	0.0	0.51	-1.08
219	fg1_m13	1	3.12	3	38.21	0.04	0.02	8.24	0.27	0.46	4.32	6.94	0.3	0.48	368	9.32	12.3	48.7	-0.02	-0.93	135.89	15.64	0.21	-0.67	0.02	0.21	-0.57
220	fg1_m13	1	3.12	4	20.13	0.27	0.02	4.68	0.12	-0.04	33.65	30.65	0.0	0.48	368	6.59	-15.56	9.24	-0.05	-0.62	110.44	12.18	0.24	-0.83	0.05	0.24	0.63
221	fg1_m13	1	3.12	5	50.01	0.03	0.02	6.57	0.33	0.65	14.64	18.73	0.43	0.48	645	13.06	-17.5	49.81	-0.03	-1.02	124.58	13.37	0.09	-0.84	0.03	0.09	0.54
222	fg1_m13	1	3.12	6	47.33	0.05	0.03	10.84	0.32	0.65	12.46	19.1	0.0	0.64	656	12.54	2.69	55.41	-0.05	-0.99	129.03	13.34	0.38	-0.03	0.05	0.38	-1.35
223	fg1_m13	1	3.22	0	87.14	0.05	0.02	8.86	0.23	0.35	3.81	9.18	0.0	0.77	368	7.58	-10.51	43.84	-0.01	-1.27	129.29	14.96	0.43	-0.6	0.01	0.43	-0.64
224	fg1_m13	1	3.22	1	84.35	0.05	0.03	10.52	0.26	0.37	34.85	32.9	0.3	0.48	368	8.29	-17.58	46.54	-0.05	-1.21	130.9	14.86	-0.01	-0.67	0.05	0.01	1.24
225	fg1_m13	1	3.22	2	35.17	0.05	0.03	11.7	0.22	0.32	9.79	8.98	0.3	0.21	368	7.89	-7.15	43.79	0.03	-1.0	130.27	16.68	0.28	-0.71	0.03	0.28	-0.35
226	fg1_m13	1	3.22	3	39.12	0.06	0.02	8.83	0.28	0.45	7.87	13.84	0.43	0.48	368	9.63	-2.09	47.79	-0.12	-0.93	135.76	15.59	0.38	-0.46	0.12	0.38	1.34
227	fg1_m13	1	3.22	4	39.41	0.5	0.03	8.85	0.11	-0.11	62.74	36.61	0.0	0.48	368	6.44	-13.63	9.56	-0.17	0.16	107.62	12.36	0.3	-0.78	0.17	0.3	0.71
228	fg1_m13	1	3.22	5	49.44	0.04	0.02	6.6	0.32	0.66	14.72	31.62	0.3	0.21	633	13.11	-5.76	49.44	-0.04	-1.12	123.65	12.56	0.61	-0.43	0.04	0.61	0.25
229	fg1_m13	1	3.22	6	45.35	0.03	0.02	7.63	0.33	0.6	12.51	16.34	0.0	0.77	664	12.42	-3.37	55.13	0.21	-0.98	128.7	12.65	0.46	-0.14	0.21	0.46	-0.15
230	fg1_m13	1	3.31	0	80.12	0.06	0.03	10.14	0.25	0.41	11.24	14.79	0.3	0.48	368	7.95	-3.27	45.3	-0.08	-1.23	128.83	14.58	0.54	-0.51	0.08	0.54	0.71
231	fg1_m13	1	3.31	1	82.86	0.05	0.03	9.86	0.27	0.44	16.32	15.98	0.61	1.07	368	8.79	-16.41	45.98	-0.05	-1.17	132.09	15.29	0.07	-0.62	0.05	0.07	-0.28
232	fg1_m13	1	3.31	2	35.03	0.05	0.03	11.58	0.24	0.2	7.38	8.85	0.3	0.21	368	7.73	-13.08	45.08	0.08	-1.05	132.08	15.83	0.23	-0.81	0.08	0.23	0.98
233	fg1_m13	1	3.31	4	12.48	0.23	0.02	3.58	0.15	-0.11	32.81	20.38	0.43	0.64	368	7.07	-16.64	9.73	0.21	-0.39	108.38	12.4	-0.07	-0.37	0.21	0.07	0.95
234	fg1_m13	1	3.31	5	49.68	0.03	0.02	11.43	0.3	0.65	3.63	5.72	0.0	0.21	365	11.32	-10.37	42.5	0.19	-0.78	128.91	13.05	-0.0	-0.63	0.19	0.0	-0.86
235	fg1_m13	1	3.31	6	45.45	0.04	0.02	7.42	0.33	0.65	2.02	4.74	0.0	0.64	653	12.62	4.61	55.46	-0.05	-0.92	128.88	13.41	0.4	-0.48	0.05	0.4	0.23
236	fg1_m13	1	3.41	0	80.61	0.05	0.02	9.23	0.25	0.4	15.25	18.98	0.0	0.48	368	8.36	-4.7	45.49	-0.06	-1.23	132.18	15.11	-0.06	-0.66	0.06	0.06	-0.52
237	fg1_m13	1	3.41	1	82.79	0.04	0.03	6.88	0.27	0.47	17.84	16.71	0.61	1.07	368	9.05	-15.27	46.43	-0.05	-1.1	132.09	15.76	-0.12	-0.88	0.05	0.12	-1.39
238	fg1_m13	1	3.41	4	16.95	0.2	0.02	4.02	0.16	-0.04	44.71	42.88	0.3	0.77	368	7.05	-19.06	9.79	-0.14	-0.41	110.53	11.57	0.12	-0.81	0.14	0.12	-1.27
239	fg1_m13	1	3.41	5	53.1	0.04	0.02	10.24	0.34	0.64	3.34	8.5	0.0	0.21	637	13.04	-14.75	54.32	0.04	-1.11	127.67	11.57	0.7	-0.2	0.04	0.7	-0.99
240	fg1_m13	1	3.41	6	44.79	0.04	0.02	6.64	0.34	0.63	16.97	25.65	0.3	0.48	655	12.41	2.93	56.62	-0.05	-1.02	129.81	12.44	0.62	0.24	0.05	0.62	0.5
241	fg1_m13	1	8.38	0	70.83	0.04	0.02	7.4	0.34	0.92	2.42	4.31	0.61	0.48	746	219.11	-6.09	49.53	0.01	-1.38	117.78	13.01	1.11	0.63	0.01	1.11	-1.73
242	fg1_m13	1	8.38	3	44.4	0.04	0.03	7.51	0.43	0.59	0.55	1.12	0.3	0.64	778	56.49	1.16	70.26	-0.02	-1.33	127.52	12.54	0.94	0.48	0.02	0.94	-0.15
243	fg1_m13	1	8.38	4	44.91	0.48	0.02	8.99	0.18	0.81	2.17	4.11	0.0	0.77	689	30.37	-15.64	17.65	0.01	-1.35	106.51	12.29	0.9	0.24	0.01	0.9	0.96
244	fg1_m13	1	8.38	5	60.24	0.03	0.02	8.16	0.46	0.55	1.63	1.58	0.0	0.48	783	36.53	-15.44	71.6	-0.01	-1.31	126.66	7.63	1.0	0.37	0.01	1.0	-1.05
245	fg1_m13	1	8.38	6	47.4	0.03	0.02	8.13	0.47	0.58	1.67	3.01	0.0	0.48	788	36.52	-4.64	76.75	0.04	-1.31	129.38	11.02	1.2	1.08	0.04	1.2	-1.35
0	fg3_m13	1	0.2	0	47.13	0.04	0.08	7.19	0.61	0.12	1.92	7.96	0.61	0.64	764	14.2	3.22	53.74	-0.07	-1.14	57.18	17.73	-0.11	0.86	0.07	0.11	2.29
1	fg3_m13	1	0.2	1	72.1	0.06	0.08	9.0	0.86	0.85	3.96	2.14	0.68	0.77	874	23.29	-84.11	115.83	0.0	-1.43	55.47	17.3	-0.1	1.15	0.0	0.1	-1.25
2	fg3_m13	1	0.2	2	59.88	0.04	0.06	11.17	0.87	0.82	4.27	4.17	0.3	0.21	990	23.72	20.22	115.73	-0.04	-1.36	56.71	18.17	-0.49	0.66	0.04	0.49	-0.73
3	fg3_m13	1	0.2	3	81.71	0.03	0.08	9.6	0.77	0.31	8.07	18.06	0.96	0.77	1256	16.28	69.69	78.86	-0.09	-1.15	56.45	22.46	0.1	0.85	0.09	0.1	0.23
4	fg3_m13	1	0.2	4	55.78	0.02	0.09	8.49	0.79	0.24	2.6	9.63	0.3	0.88	764	14.57	-83.02	63.46	0.05	-1.2	61.3	21.01	0.08	0.32	0.05	0.08	0.1
5	fg3_m13	1	0.2	5	52.31	0.03	0.06	12.14	0.76	0.42	2.61	14.01	0.3	0.21	1256	15.98	19.25	87.22	-0.04	-1.14	55.55	20.69	0.06	0.74	0.04	0.06	-0.46
6	fg3_m13	1	0.2	6	85.79	0.05	0.08	11.26	0.86	0.86	1.52	4.63	0.3	0.48	964	22.76	52.76	119.49	-0.06	-1.41	57.17	16.02	0.16	1.47	0.06	0.16	0.43
7	fg3_m13	1	0.39	0	55.56	0.02	0.07	7.36	0.59	0.25	1.28	4.67	0.0	0.48	764	14.39	-0.14	53.45	0.01	-1.17	59.95	19.99	-0.14	0.68	0.01	0.14	-0.98
8	fg3_m13	1	0.39	1	56.83	0.05	0.08	13.9	0.85	0.84	5.44	6.72	0.61	0.21	944	22.67	-100.79	123.22	-0.03	-1.18	63.64	30.58	5.56	74.78	0.03	5.56	-0.93
9	fg3_m13	1	0.39	2	61.48	0.02	0.06	8.56	0.79	0.71	8.31	9.23	1.52	0.48	1346	18.66	6.1	112.45	-0.53	-1.1	71.1	28.41	1.05	2.49	0.53	1.05	-0.18
10	fg3_m13	1	0.39	3	75.08	0.03	0.1	9.31	0.88	0.36	12.62	32.95	1.36	0.21	1256	17.74	139.88	77.58	-0.02	-1.12	67.59	30.49	0.49	0.44	0.02	0.49	-1.22
11	fg3_m13	1	0.39	4	56.69	0.03	0.09	8.92	0.79	0.19	1.47	4.82	0.43	0.48	764	14.37	-95.71	67.2	0.02	-1.2	66.69	21.78	-0.1	0.4	0.02	0.1	0.47
12	fg3_m13	1	0.39	5	51.48	0.02	0.07	13.04	0.77	0.44	1.26	6.33	0.43	0.21	1256	17.28	-30.74	95.96	-0.05	-1.14	59.3	24.08	-0.27	-0.15	0.05	0.27	0.19
13	fg3_m13	1	0.39	6	84.77	0.04	0.09	9.51	0.86	0.87	5.62	15.87	0.43	0.21	999	24.13	107.87	113.78	0.0	-1.38	60.43	22.66	1.22	4.39	0.0	1.22	1.03
14	fg3_m13	1	0.68	0	68.16	0.05	0.06	8.17	0.25	0.28	7.6	8.01	0.3	0.48	368	8.9	-1.31	41.64	-0.08	-1.04	82.33	23.52	0.52	-0.16	0.08	0.52	1.03
15	fg3_m13	1	0.68	2	61.13	0.04	0.05	10.36	0.67	0.59	21.73	28.29	0.3	0.21	993	15.97	-22.91	103.07	-0.02	-1.34	82.64	22.65	0.45	-0.18	0.02	0.45	1.1
16	fg3_m13	1	0.68	5	59.1	0.02	0.04	11.56	0.57	0.46	11.76	19.63	0.0	0.48	764	12.97	-34.95	86.0	0.11	-1.04	91.52	24.09	0.49	-0.27	0.11	0.49	0.4
17	fg3_m13	1	0.78	1	82.23	0.02	0.03	10.12	0.68	0.7	20.38	28.92	0.0	0.48	786	15.77	-17.66	94.07	0.07	-1.21	80.99	17.54	0.01	0.07	0.07	0.01	-0.86
18	fg3_m13	1	0.78	2	55.43	0.03	0.04	11.8	0.71	0.6	18.46	24.45	0.43	0.88	1073	17.89	-19.48	99.22	0.05	-1.17	82.8	21.0	0.57	0.28	0.05	0.57	-0.09
19	fg3_m13	1	0.78	3	72.15	0.04	0.06	13.01	0.5	0.34	2.02	2.2	0.68	0.88	368	9.58	27.13	76.97	-0.05	-1.05	101.22	25.97	0.75	0.15	0.05	0.75	0.03
20	fg3_m13	1	0.78	4	65.25	0.04	0.06	8.6	0.44	0.26	3.85	9.54	0.43	0.48	764	12.18	-16.3	52.74	0.11	-1.18	74.5	25.97	0.9	1.32	0.11	0.9	0.18
21	fg3_m13	1	0.78	6	74.8	0.03	0.04	8.8	0.66	0.77	13.63	3.86	0.3	0.48	598	13.97	23.84	85.88	-0.09	-1.06	86.64	17.71	0.03	0.29	0.09	0.03	1.45
22	fg3_m13	1	0.98	1	81.36	0.03	0.04	10.71	0.75	0.71	9.47	16.26	0.43	0.64	1042	19.62	-2.82	107.49	0.05	-1.26	78.81	19.18	0.29	0.39	0.05	0.29	-1.25
23	fg3_m13	1	0.98	2	62.6	0.03	0.05	15.28	0.6	0.64	20.5	29.74	0.0	0.64	683	12.64	-15.6	89.81	0.18	-1.15	87.21	22.93	0.72	0.38	0.18	0.72	-0.98
24	fg3_m13	1	0.98	3	66.51	0.03	0.06	9.55	0.47	0.25	2.59	5.29	0.3	0.48	764	12.41	12.03	77.28	-0.11	-1.19	84.39	29.12	1.31	1.64	0.11	1.31	0.86
25	fg3_m13	1	0.98	5	55.37	0.02	0.05	15.49	0.51	0.67	15.97	27.1	0.3	0.21	740	12.08	-15.81	87.17	0.11	-1.07	88.24	27.23	1.09	1.07	0.11	1.09	0.07
26	fg3_m13	1	0.98	6	75.54	0.04	0.04	9.14	0.71	0.64	16.78	26.53	0.43	0.21	843	17.36	2.94	92.73	-0.06	-1.19	82.9	17.74	0.61	0.1	0.06	0.61	0.35
27	fg3_m13	1	1.17	0	71.23	0.04	0.05	6.53	0.35	0.27	2.15	2.13	0.0	0.21	368	10.64	0.38	50.88	-0.05	-1.19	92.9	23.47	0.42	-0.44	0.05	0.42	1.98
28	fg3_m13	1	1.17	1	83.75	0.02	0.05	10.42	0.67	0.69	11.89	17.8	0.43	0.64	787	14.79	6.62	104.23	0.01	-1.27	83.45	21.01	0.2	0.6	0.01	0.2	-1.04
29	fg3_m13	1	1.17	2	61.08	0.03	0.04	13.03	0.69	0.54	15.59	17.77	0.43	0.48	966	15.69	-4.89	101.36	0.04	-1.15	84.42	21.12	0.65	0.91	0.04	0.65	-1.7
30	fg3_m13	1	1.17	3	67.99	0.04	0.04	10.35	0.59	0.45	2.53	5.34	0.43	0.48	762	14.31	-2.6	80.71	-0.05	-1.25	82.91	26.29	0.94	0.77	0.05	0.94	-0.99
31	fg3_m13	1	1.17	4	70.75	0.04	0.04	8.45	0.34	0.14	5.45	5.17	0.0	0.48	368	10.79	-3.63	47.09	-0.12	-1.19	91.42	22.83	0.41	-0.45	0.12	0.41	-1.57
32	fg3_m13	1	1.17	6	70.07	0.03	0.05	10.73	0.74	0.79	3.7	4.8	0.3	0.21	922	19.17	-5.36	112.32	-0.02	-1.4	83.77	18.64	0.41	0.21	0.02	0.41	0.94
33	fg3_m13	1	1.37	0	63.5	0.04	0.06	7.88	0.25	0.16	11.49	6.35	0.0	0.21	368	8.61	-0.29	48.66	-0.05	-1.14	94.6	25.02	0.24	-0.7	0.05	0.24	-0.24
34	fg3_m13	1	1.37	1	86.57	0.03	0.05	10.9	0.69	0.64	22.17	38.1	0.3	0.64	827	16.26	2.25	100.97	0.02	-1.16	83.2	20.48	0.95	1.22	0.02	0.95	-0.98
35	fg3_m13	1	1.37	3	65.38	0.03	0.05	11.73	0.37	0.46	3.1	4.63	0.3	0.48	368	9.29	10.54	75.53	-0.07	-1.14	108.45	28.24	0.61	-0.34	0.07	0.61	-0.64
36	fg3_m13	1	1.37	4	70.52	0.04	0.04	8.1	0.24	0.28	6.69	7.0	0.61	1.16	368	9.29	-4.15	41.69	0.01	-1.19	92.52	26.11	0.51	-0.62	0.01	0.51	-1.91
37	fg3_m13	1	1.37	5	57.83	0.04	0.06	8.84	0.61	0.59	7.92	15.53	0.0	0.21	903	15.45	-26.8	98.89	0.16	-1.36	85.13	28.3	1.4	1.95	0.16	1.4	1.24
38	fg3_m13	1	1.37	6	70.9	0.02	0.03	10.45	0.66	0.67	2.0	2.99	0.3	0.64	773	14.81	7.35	102.64	-0.02	-1.35	87.63	18.84	0.52	0.06	0.02	0.52	-0.25
39	fg3_m13	1	1.47	0	74.2	0.04	0.06	10.17	0.3	0.15	7.3	9.12	0.0	0.48	368	9.78	5.99	53.68	-0.04	-1.27	97.4	28.43	0.52	-0.39	0.04	0.52	-0.85
40	fg3_m13	1	1.47	1	85.53	0.02	0.03	6.81	0.59	0.67	22.67	36.42	0.3	0.48	630	12.29	5.48	89.21	0.1	-1.08	90.71	23.86	0.4	0.19	0.1	0.4	-0.4
41	fg3_m13	1	1.47	3	70.18	0.03	0.06	9.83	0.44	0.4	2.49	4.74	0.3	1.07	738	12.22	-6.48	78.8	-0.04	-1.22	86.77	29.46	1.11	0.6	0.04	1.11	-0.65
42	fg3_m13	1	1.47	4	72.42	0.04	0.06	8.29	0.24	0.16	5.1	5.21	0.0	0.48	368	9.01	4.68	43.98	0.06	-1.15	93.03	23.25	0.29	-0.81	0.06	0.29	0.5
43	fg3_m13	1	1.47	5	52.88	0.04	0.08	15.22	0.53	0.55	11.79	31.94	0.3	0.21	763	11.71	-1.06	79.95	-0.02	-0.93	84.35	26.78	1.04	1.48	0.02	1.04	-0.83
44	fg3_m13	1	1.47	6	67.82	0.04	0.06	12.21	0.72	0.79	25.21	14.02	0.3	0.48	911	18.12	-5.17	106.18	-0.12	-1.39	82.63	20.95	0.82	0.36	0.12	0.82	0.97
45	fg3_m13	1	1.66	1	84.08	0.03	0.06	9.91	0.7	0.68	4.82	14.23	0.3	0.77	901	17.2	-6.91	92.93	0.02	-1.19	80.05	20.62	1.41	2.1	0.02	1.41	1.99
46	fg3_m13	1	1.66	2	50.18	0.03	0.05	8.43	0.57	0.63	12.87	20.48	0.0	0.77	712	12.18	2.22	90.11	-0.14	-1.04	87.91	26.56	0.98	0.53	0.14	0.98	-0.76
47	fg3_m13	1	1.66	3	61.7	0.03	0.04	11.72	0.39	0.32	2.35	3.66	0.0	0.48	368	8.67	4.5	77.45	-0.01	-1.14	107.06	28.3	0.47	-0.27	0.01	0.47	-0.89
48	fg3_m13	1	1.66	4	72.75	0.06	0.06	8.92	0.25	0.4	3.75	3.5	0.0	0.48	368	10.3	-4.0	34.93	0.01	-1.19	88.06	23.68	0.28	-0.89	0.01	0.28	0.42
49	fg3_m13	1	1.66	5	58.34	0.04	0.06	9.99	0.64	0.62	4.33	9.33	0.0	0.48	995	15.25	-0.07	94.64	0.04	-1.21	80.17	24.33	1.44	2.15	0.04	1.44	0.34
50	fg3_m13	1	1.66	6	75.67	0.03	0.05	7.99	0.61	0.71	6.13	5.95	0.43	0.88	615	13.02	-9.05	81.5	0.09	-0.97	84.78	21.91	0.38	-0.28	0.09	0.38	-0.13
51	fg3_m13	1	1.76	0	75.36	0.03	0.04	7.77	0.4	0.28	6.63	12.56	0.0	0.21	764	11.84	-7.49	64.68	0.05	-1.33	80.19	24.64	1.02	0.49	0.05	1.02	-1.1
52	fg3_m13	1	1.76	1	88.68	0.03	0.04	12.88	0.58	0.64	9.73	22.81	0.0	0.64	615	11.77	-1.01	94.59	0.0	-1.09	94.52	23.59	0.45	0.04	0.0	0.45	-0.48
53	fg3_m13	1	1.76	4	76.02	0.04	0.05	6.74	0.33	0.3	8.69	13.09	0.0	0.21	764	12.09	-0.03	45.39	-0.01	-1.26	75.25	21.29	1.09	0.43	0.01	1.09	-0.43
54	fg3_m13	1	1.76	6	65.75	0.03	0.05	9.07	0.7	0.76	2.18	3.4	0.68	0.48	775	16.8	-13.25	100.02	-0.05	-1.32	84.22	20.6	0.82	0.7	0.05	0.82	0.79
55	fg3_m13	1	1.86	0	83.94	0.04	0.05	10.52	0.37	0.51	9.44	19.16	0.3	0.64	368	10.72	-4.79	51.31	-0.06	-1.35	94.35	25.26	0.69	-0.21	0.06	0.69	0.24
56	fg3_m13	1	1.86	1	82.68	0.03	0.05	11.19	0.67	0.7	3.95	8.47	0.3	0.77	859	15.67	0.24	100.16	-0.05	-1.24	83.7	24.27	1.14	1.29	0.05	1.14	0.32
4	fg3_m12_iso1_rotated	0	0.05	4	10.87	0.38	0.05	8.47	0.26	0.02	23.69	29.58	0.68	0.88	764	13.45	-1.47	20.21	-0.13	-0.75	56.94	15.97	0.07	1.84	0.13	0.07	-0.98
5	fg3_m12_iso1_rotated	0	0.05	5	81.09	0.1	0.07	7.26	0.28	0.05	14.24	18.55	0.68	1.07	764	13.59	-8.34	20.49	0.11	-0.87	58.62	16.35	-0.39	1.13	0.11	0.39	1.61
6	fg3_m12_iso1_rotated	0	0.05	6	45.84	0.19	0.06	6.24	0.26	0.05	22.35	30.51	0.68	1.16	764	13.76	3.28	19.82	-0.17	-0.65	57.03	16.23	-0.2	0.93	0.17	0.2	0.09
11	fg3_m12_iso1_rotated	0	0.1	4	79.97	0.07	0.05	6.13	0.31	-0.02	23.23	31.48	0.3	0.77	764	13.99	-4.67	20.6	-0.0	-0.89	54.87	15.7	-0.11	1.7	0.0	0.11	0.66
12	fg3_m12_iso1_rotated	0	0.1	5	51.02	0.11	0.06	8.02	0.29	0.03	31.57	43.58	0.0	0.64	764	14.12	-3.2	20.59	-0.05	-0.97	55.9	15.35	-0.1	0.73	0.05	0.1	0.9
13	fg3_m12_iso1_rotated	0	0.1	6	80.69	0.08	0.05	6.53	0.3	0.03	25.68	23.48	0.0	0.48	764	13.93	-3.83	20.83	-0.09	-0.71	55.27	14.9	-0.3	0.97	0.09	0.3	1.48
18	fg3_m12_iso1_rotated	0	0.2	4	78.43	0.08	0.06	6.82	0.29	0.01	14.96	24.68	0.3	0.77	764	13.3	-2.3	19.57	-0.04	-0.63	50.86	15.96	-0.13	0.85	0.04	0.13	-0.29
19	fg3_m12_iso1_rotated	0	0.2	5	80.98	0.08	0.07	5.74	0.32	0.03	9.9	14.48	0.3	0.21	764	13.56	-2.91	20.65	0.01	-0.95	51.4	17.06	-0.24	0.75	0.01	0.24	-0.11
20	fg3_m12_iso1_rotated	0	0.2	6	82.16	0.07	0.05	6.25	0.31	0.04	18.61	24.62	0.3	0.88	764	13.61	-4.71	20.96	-0.06	-0.77	51.06	15.54	-0.12	0.8	0.06	0.12	-0.8
25	fg3_m12_iso1_rotated	0	0.29	4	82.36	0.08	0.06	5.77	0.33	0.02	18.42	27.35	0.3	0.77	764	14.55	-1.85	20.59	-0.02	-0.96	50.49	14.99	0.06	0.54	0.02	0.06	-0.58
30	fg3_m12_iso1_rotated	0	0.39	4	54.27	0.1	0.07	6.3	0.32	0.08	29.33	32.23	0.0	0.77	764	13.55	0.79	20.0	-0.13	-0.84	47.75	17.03	0.25	1.54	0.13	0.25	0.25
31	fg3_m12_iso1_rotated	0	0.39	5	19.11	0.28	0.1	6.98	0.35	0.06	20.9	27.01	0.3	0.48	764	13.57	-10.63	19.68	0.14	-0.73	48.25	15.02	-0.1	0.89	0.14	0.1	-0.14
32	fg3_m12_iso1_rotated	0	0.39	6	80.42	0.07	0.06	5.92	0.33	0.05	7.89	12.64	0.43	0.64	764	13.46	-4.4	20.54	0.05	-0.9	49.16	15.22	0.01	1.57	0.05	0.01	0.4
37	fg3_m12_iso1_rotated	0	0.49	4	61.08	0.08	0.08	6.07	0.33	-0.04	22.36	38.42	0.0	0.48	764	14.37	0.78	21.07	-0.06	-0.81	48.75	15.26	-0.14	1.15	0.06	0.14	1.08
38	fg3_m12_iso1_rotated	0	0.49	5	79.87	0.06	0.06	5.56	0.33	-0.02	9.57	19.51	0.43	0.48	764	14.38	-2.24	20.8	0.05	-0.89	49.45	14.96	-0.07	0.94	0.05	0.07	-0.37
39	fg3_m12_iso1_rotated	0	0.49	6	80.55	0.08	0.06	6.57	0.34	0.08	30.58	53.39	0.43	0.88	1256	14.77	-0.36	23.03	-0.16	-0.98	48.86	16.78	-0.04	1.89	0.16	0.04	-1.82
44	fg3_m12_iso1_rotated	0	0.59	4	83.03	0.08	0.06	6.19	0.32	-0.05	31.12	26.64	0.43	0.77	764	13.82	-3.72	19.83	0.11	-0.77	49.7	14.96	0.19	1.52	0.11	0.19	0.92
45	fg3_m12_iso1_rotated	0	0.59	5	85.0	0.07	0.06	5.32	0.32	0.01	11.84	18.18	0.3	0.48	764	13.43	-2.2	21.28	-0.07	-0.89	49.42	15.15	-0.2	1.32	0.07	0.2	-1.05
46	fg3_m12_iso1_rotated	0	0.59	6	84.17	0.07	0.07	5.47	0.34	-0.05	6.22	8.38	0.43	0.64	764	13.95	-2.44	21.64	0.08	-0.95	49.29	14.66	0.08	1.27	0.08	0.08	-0.07
51	fg3_m12_iso1_rotated	0	0.98	4	76.37	0.07	0.05	5.46	0.32	0.08	15.35	24.87	0.3	0.48	764	13.67	-4.77	19.98	0.01	-0.92	49.12	13.6	-0.41	0.96	0.01	0.41	0.38
52	fg3_m12_iso1_rotated	0	0.98	5	79.22	0.08	0.05	5.33	0.34	0.07	12.44	14.35	0.3	0.48	764	13.37	-1.14	20.84	-0.07	-1.0	49.78	12.85	-0.02	0.67	0.07	0.02	1.16
53	fg3_m12_iso1_rotated	0	0.98	6	88.71	0.06	0.05	5.03	0.34	-0.03	17.09	20.78	0.0	0.77	764	14.31	-3.08	21.8	-0.17	-0.82	49.73	13.62	0.05	1.68	0.17	0.05	0.5
58	fg3_m12_iso1_rotated	0	1.96	4	72.01	0.08	0.05	6.93	0.3	0.18	16.96	30.38	0.0	0.64	764	12.93	-3.21	19.99	-0.06	-0.91	52.44	12.05	-0.25	1.47	0.06	0.25	1.06
